sample_id,image_path
253761,D:\amazon ml\Copy of train\train\253761.jpg
157760,D:\amazon ml\Copy of train\train\157760.jpg
28958,D:\amazon ml\Copy of train\train\28958.jpg
169156,D:\amazon ml\Copy of train\train\169156.jpg
249285,D:\amazon ml\Copy of train\train\249285.jpg
159183,D:\amazon ml\Copy of train\train\159183.jpg
153485,D:\amazon ml\Copy of train\train\153485.jpg
17977,D:\amazon ml\Copy of train\train\17977.jpg
174820,D:\amazon ml\Copy of train\train\174820.jpg
103477,D:\amazon ml\Copy of train\train\103477.jpg
120657,D:\amazon ml\Copy of train\train\120657.jpg
45153,D:\amazon ml\Copy of train\train\45153.jpg
57531,D:\amazon ml\Copy of train\train\57531.jpg
170036,D:\amazon ml\Copy of train\train\170036.jpg
202146,D:\amazon ml\Copy of train\train\202146.jpg
161390,D:\amazon ml\Copy of train\train\161390.jpg
138381,D:\amazon ml\Copy of train\train\138381.jpg
206514,D:\amazon ml\Copy of train\train\206514.jpg
206275,D:\amazon ml\Copy of train\train\206275.jpg
283177,D:\amazon ml\Copy of train\train\283177.jpg
55578,D:\amazon ml\Copy of train\train\55578.jpg
173939,D:\amazon ml\Copy of train\train\173939.jpg
129483,D:\amazon ml\Copy of train\train\129483.jpg
74147,D:\amazon ml\Copy of train\train\74147.jpg
215391,D:\amazon ml\Copy of train\train\215391.jpg
130499,D:\amazon ml\Copy of train\train\130499.jpg
207604,D:\amazon ml\Copy of train\train\207604.jpg
37921,D:\amazon ml\Copy of train\train\37921.jpg
11862,D:\amazon ml\Copy of train\train\11862.jpg
116281,D:\amazon ml\Copy of train\train\116281.jpg
150369,D:\amazon ml\Copy of train\train\150369.jpg
267197,D:\amazon ml\Copy of train\train\267197.jpg
147604,D:\amazon ml\Copy of train\train\147604.jpg
277864,D:\amazon ml\Copy of train\train\277864.jpg
282463,D:\amazon ml\Copy of train\train\282463.jpg
94027,D:\amazon ml\Copy of train\train\94027.jpg
174251,D:\amazon ml\Copy of train\train\174251.jpg
212451,D:\amazon ml\Copy of train\train\212451.jpg
135631,D:\amazon ml\Copy of train\train\135631.jpg
89870,D:\amazon ml\Copy of train\train\89870.jpg
122848,D:\amazon ml\Copy of train\train\122848.jpg
196574,D:\amazon ml\Copy of train\train\196574.jpg
52471,D:\amazon ml\Copy of train\train\52471.jpg
101704,D:\amazon ml\Copy of train\train\101704.jpg
49188,D:\amazon ml\Copy of train\train\49188.jpg
34428,D:\amazon ml\Copy of train\train\34428.jpg
227914,D:\amazon ml\Copy of train\train\227914.jpg
64269,D:\amazon ml\Copy of train\train\64269.jpg
21475,D:\amazon ml\Copy of train\train\21475.jpg
131212,D:\amazon ml\Copy of train\train\131212.jpg
233662,D:\amazon ml\Copy of train\train\233662.jpg
33137,D:\amazon ml\Copy of train\train\33137.jpg
163540,D:\amazon ml\Copy of train\train\163540.jpg
36669,D:\amazon ml\Copy of train\train\36669.jpg
25427,D:\amazon ml\Copy of train\train\25427.jpg
157809,D:\amazon ml\Copy of train\train\157809.jpg
121012,D:\amazon ml\Copy of train\train\121012.jpg
134570,D:\amazon ml\Copy of train\train\134570.jpg
130280,D:\amazon ml\Copy of train\train\130280.jpg
142640,D:\amazon ml\Copy of train\train\142640.jpg
243286,D:\amazon ml\Copy of train\train\243286.jpg
41148,D:\amazon ml\Copy of train\train\41148.jpg
239554,D:\amazon ml\Copy of train\train\239554.jpg
161763,D:\amazon ml\Copy of train\train\161763.jpg
37523,D:\amazon ml\Copy of train\train\37523.jpg
183914,D:\amazon ml\Copy of train\train\183914.jpg
184010,D:\amazon ml\Copy of train\train\184010.jpg
20161,D:\amazon ml\Copy of train\train\20161.jpg
276125,D:\amazon ml\Copy of train\train\276125.jpg
210060,D:\amazon ml\Copy of train\train\210060.jpg
94393,D:\amazon ml\Copy of train\train\94393.jpg
262434,D:\amazon ml\Copy of train\train\262434.jpg
128255,D:\amazon ml\Copy of train\train\128255.jpg
120849,D:\amazon ml\Copy of train\train\120849.jpg
204748,D:\amazon ml\Copy of train\train\204748.jpg
238291,D:\amazon ml\Copy of train\train\238291.jpg
185884,D:\amazon ml\Copy of train\train\185884.jpg
124621,D:\amazon ml\Copy of train\train\124621.jpg
29458,D:\amazon ml\Copy of train\train\29458.jpg
52070,D:\amazon ml\Copy of train\train\52070.jpg
140154,D:\amazon ml\Copy of train\train\140154.jpg
111107,D:\amazon ml\Copy of train\train\111107.jpg
146327,D:\amazon ml\Copy of train\train\146327.jpg
116280,D:\amazon ml\Copy of train\train\116280.jpg
221001,D:\amazon ml\Copy of train\train\221001.jpg
132758,D:\amazon ml\Copy of train\train\132758.jpg
235569,D:\amazon ml\Copy of train\train\235569.jpg
282891,D:\amazon ml\Copy of train\train\282891.jpg
121584,D:\amazon ml\Copy of train\train\121584.jpg
138171,D:\amazon ml\Copy of train\train\138171.jpg
280384,D:\amazon ml\Copy of train\train\280384.jpg
116510,D:\amazon ml\Copy of train\train\116510.jpg
151,D:\amazon ml\Copy of train\train\151.jpg
104147,D:\amazon ml\Copy of train\train\104147.jpg
93845,D:\amazon ml\Copy of train\train\93845.jpg
129018,D:\amazon ml\Copy of train\train\129018.jpg
183411,D:\amazon ml\Copy of train\train\183411.jpg
260492,D:\amazon ml\Copy of train\train\260492.jpg
83389,D:\amazon ml\Copy of train\train\83389.jpg
288257,D:\amazon ml\Copy of train\train\288257.jpg
146093,D:\amazon ml\Copy of train\train\146093.jpg
162410,D:\amazon ml\Copy of train\train\162410.jpg
286910,D:\amazon ml\Copy of train\train\286910.jpg
14693,D:\amazon ml\Copy of train\train\14693.jpg
242675,D:\amazon ml\Copy of train\train\242675.jpg
2176,D:\amazon ml\Copy of train\train\2176.jpg
161827,D:\amazon ml\Copy of train\train\161827.jpg
125713,D:\amazon ml\Copy of train\train\125713.jpg
247798,D:\amazon ml\Copy of train\train\247798.jpg
15605,D:\amazon ml\Copy of train\train\15605.jpg
178072,D:\amazon ml\Copy of train\train\178072.jpg
157590,D:\amazon ml\Copy of train\train\157590.jpg
3493,D:\amazon ml\Copy of train\train\3493.jpg
257386,D:\amazon ml\Copy of train\train\257386.jpg
18758,D:\amazon ml\Copy of train\train\18758.jpg
243623,D:\amazon ml\Copy of train\train\243623.jpg
192910,D:\amazon ml\Copy of train\train\192910.jpg
8522,D:\amazon ml\Copy of train\train\8522.jpg
113314,D:\amazon ml\Copy of train\train\113314.jpg
67212,D:\amazon ml\Copy of train\train\67212.jpg
117401,D:\amazon ml\Copy of train\train\117401.jpg
82264,D:\amazon ml\Copy of train\train\82264.jpg
238645,D:\amazon ml\Copy of train\train\238645.jpg
181916,D:\amazon ml\Copy of train\train\181916.jpg
234201,D:\amazon ml\Copy of train\train\234201.jpg
115286,D:\amazon ml\Copy of train\train\115286.jpg
257074,D:\amazon ml\Copy of train\train\257074.jpg
153289,D:\amazon ml\Copy of train\train\153289.jpg
163567,D:\amazon ml\Copy of train\train\163567.jpg
265771,D:\amazon ml\Copy of train\train\265771.jpg
7398,D:\amazon ml\Copy of train\train\7398.jpg
263034,D:\amazon ml\Copy of train\train\263034.jpg
21903,D:\amazon ml\Copy of train\train\21903.jpg
63569,D:\amazon ml\Copy of train\train\63569.jpg
297745,D:\amazon ml\Copy of train\train\297745.jpg
101657,D:\amazon ml\Copy of train\train\101657.jpg
68814,D:\amazon ml\Copy of train\train\68814.jpg
919,D:\amazon ml\Copy of train\train\919.jpg
92772,D:\amazon ml\Copy of train\train\92772.jpg
242187,D:\amazon ml\Copy of train\train\242187.jpg
244712,D:\amazon ml\Copy of train\train\244712.jpg
283564,D:\amazon ml\Copy of train\train\283564.jpg
228825,D:\amazon ml\Copy of train\train\228825.jpg
61857,D:\amazon ml\Copy of train\train\61857.jpg
115191,D:\amazon ml\Copy of train\train\115191.jpg
171958,D:\amazon ml\Copy of train\train\171958.jpg
156727,D:\amazon ml\Copy of train\train\156727.jpg
125741,D:\amazon ml\Copy of train\train\125741.jpg
34351,D:\amazon ml\Copy of train\train\34351.jpg
283265,D:\amazon ml\Copy of train\train\283265.jpg
36407,D:\amazon ml\Copy of train\train\36407.jpg
21330,D:\amazon ml\Copy of train\train\21330.jpg
264777,D:\amazon ml\Copy of train\train\264777.jpg
220902,D:\amazon ml\Copy of train\train\220902.jpg
217341,D:\amazon ml\Copy of train\train\217341.jpg
231995,D:\amazon ml\Copy of train\train\231995.jpg
209405,D:\amazon ml\Copy of train\train\209405.jpg
273321,D:\amazon ml\Copy of train\train\273321.jpg
275175,D:\amazon ml\Copy of train\train\275175.jpg
271126,D:\amazon ml\Copy of train\train\271126.jpg
43178,D:\amazon ml\Copy of train\train\43178.jpg
292936,D:\amazon ml\Copy of train\train\292936.jpg
85873,D:\amazon ml\Copy of train\train\85873.jpg
232339,D:\amazon ml\Copy of train\train\232339.jpg
106136,D:\amazon ml\Copy of train\train\106136.jpg
182357,D:\amazon ml\Copy of train\train\182357.jpg
162735,D:\amazon ml\Copy of train\train\162735.jpg
42127,D:\amazon ml\Copy of train\train\42127.jpg
83553,D:\amazon ml\Copy of train\train\83553.jpg
212063,D:\amazon ml\Copy of train\train\212063.jpg
165817,D:\amazon ml\Copy of train\train\165817.jpg
158603,D:\amazon ml\Copy of train\train\158603.jpg
242644,D:\amazon ml\Copy of train\train\242644.jpg
248587,D:\amazon ml\Copy of train\train\248587.jpg
200670,D:\amazon ml\Copy of train\train\200670.jpg
86684,D:\amazon ml\Copy of train\train\86684.jpg
119883,D:\amazon ml\Copy of train\train\119883.jpg
263853,D:\amazon ml\Copy of train\train\263853.jpg
59239,D:\amazon ml\Copy of train\train\59239.jpg
159874,D:\amazon ml\Copy of train\train\159874.jpg
273717,D:\amazon ml\Copy of train\train\273717.jpg
116484,D:\amazon ml\Copy of train\train\116484.jpg
10731,D:\amazon ml\Copy of train\train\10731.jpg
8868,D:\amazon ml\Copy of train\train\8868.jpg
73346,D:\amazon ml\Copy of train\train\73346.jpg
27924,D:\amazon ml\Copy of train\train\27924.jpg
254074,D:\amazon ml\Copy of train\train\254074.jpg
148046,D:\amazon ml\Copy of train\train\148046.jpg
40838,D:\amazon ml\Copy of train\train\40838.jpg
79939,D:\amazon ml\Copy of train\train\79939.jpg
135270,D:\amazon ml\Copy of train\train\135270.jpg
24385,D:\amazon ml\Copy of train\train\24385.jpg
233046,D:\amazon ml\Copy of train\train\233046.jpg
292020,D:\amazon ml\Copy of train\train\292020.jpg
152833,D:\amazon ml\Copy of train\train\152833.jpg
175697,D:\amazon ml\Copy of train\train\175697.jpg
58290,D:\amazon ml\Copy of train\train\58290.jpg
238530,D:\amazon ml\Copy of train\train\238530.jpg
276108,D:\amazon ml\Copy of train\train\276108.jpg
220665,D:\amazon ml\Copy of train\train\220665.jpg
289846,D:\amazon ml\Copy of train\train\289846.jpg
48730,D:\amazon ml\Copy of train\train\48730.jpg
32112,D:\amazon ml\Copy of train\train\32112.jpg
90131,D:\amazon ml\Copy of train\train\90131.jpg
247198,D:\amazon ml\Copy of train\train\247198.jpg
225540,D:\amazon ml\Copy of train\train\225540.jpg
155572,D:\amazon ml\Copy of train\train\155572.jpg
203495,D:\amazon ml\Copy of train\train\203495.jpg
105899,D:\amazon ml\Copy of train\train\105899.jpg
155397,D:\amazon ml\Copy of train\train\155397.jpg
24203,D:\amazon ml\Copy of train\train\24203.jpg
95782,D:\amazon ml\Copy of train\train\95782.jpg
267972,D:\amazon ml\Copy of train\train\267972.jpg
160735,D:\amazon ml\Copy of train\train\160735.jpg
18538,D:\amazon ml\Copy of train\train\18538.jpg
216620,D:\amazon ml\Copy of train\train\216620.jpg
15275,D:\amazon ml\Copy of train\train\15275.jpg
182683,D:\amazon ml\Copy of train\train\182683.jpg
157679,D:\amazon ml\Copy of train\train\157679.jpg
41038,D:\amazon ml\Copy of train\train\41038.jpg
205822,D:\amazon ml\Copy of train\train\205822.jpg
7244,D:\amazon ml\Copy of train\train\7244.jpg
80948,D:\amazon ml\Copy of train\train\80948.jpg
169274,D:\amazon ml\Copy of train\train\169274.jpg
178952,D:\amazon ml\Copy of train\train\178952.jpg
234381,D:\amazon ml\Copy of train\train\234381.jpg
130898,D:\amazon ml\Copy of train\train\130898.jpg
94324,D:\amazon ml\Copy of train\train\94324.jpg
263470,D:\amazon ml\Copy of train\train\263470.jpg
258212,D:\amazon ml\Copy of train\train\258212.jpg
234571,D:\amazon ml\Copy of train\train\234571.jpg
42415,D:\amazon ml\Copy of train\train\42415.jpg
174388,D:\amazon ml\Copy of train\train\174388.jpg
139278,D:\amazon ml\Copy of train\train\139278.jpg
202999,D:\amazon ml\Copy of train\train\202999.jpg
234398,D:\amazon ml\Copy of train\train\234398.jpg
142708,D:\amazon ml\Copy of train\train\142708.jpg
53173,D:\amazon ml\Copy of train\train\53173.jpg
117645,D:\amazon ml\Copy of train\train\117645.jpg
142289,D:\amazon ml\Copy of train\train\142289.jpg
225814,D:\amazon ml\Copy of train\train\225814.jpg
246466,D:\amazon ml\Copy of train\train\246466.jpg
28140,D:\amazon ml\Copy of train\train\28140.jpg
293403,D:\amazon ml\Copy of train\train\293403.jpg
74110,D:\amazon ml\Copy of train\train\74110.jpg
68498,D:\amazon ml\Copy of train\train\68498.jpg
238778,D:\amazon ml\Copy of train\train\238778.jpg
122394,D:\amazon ml\Copy of train\train\122394.jpg
151089,D:\amazon ml\Copy of train\train\151089.jpg
257745,D:\amazon ml\Copy of train\train\257745.jpg
287204,D:\amazon ml\Copy of train\train\287204.jpg
51994,D:\amazon ml\Copy of train\train\51994.jpg
279117,D:\amazon ml\Copy of train\train\279117.jpg
37500,D:\amazon ml\Copy of train\train\37500.jpg
233732,D:\amazon ml\Copy of train\train\233732.jpg
102595,D:\amazon ml\Copy of train\train\102595.jpg
186107,D:\amazon ml\Copy of train\train\186107.jpg
101935,D:\amazon ml\Copy of train\train\101935.jpg
74551,D:\amazon ml\Copy of train\train\74551.jpg
69558,D:\amazon ml\Copy of train\train\69558.jpg
147534,D:\amazon ml\Copy of train\train\147534.jpg
265920,D:\amazon ml\Copy of train\train\265920.jpg
75282,D:\amazon ml\Copy of train\train\75282.jpg
11972,D:\amazon ml\Copy of train\train\11972.jpg
77169,D:\amazon ml\Copy of train\train\77169.jpg
65663,D:\amazon ml\Copy of train\train\65663.jpg
267714,D:\amazon ml\Copy of train\train\267714.jpg
59292,D:\amazon ml\Copy of train\train\59292.jpg
71492,D:\amazon ml\Copy of train\train\71492.jpg
45869,D:\amazon ml\Copy of train\train\45869.jpg
203855,D:\amazon ml\Copy of train\train\203855.jpg
183318,D:\amazon ml\Copy of train\train\183318.jpg
197353,D:\amazon ml\Copy of train\train\197353.jpg
273119,D:\amazon ml\Copy of train\train\273119.jpg
261901,D:\amazon ml\Copy of train\train\261901.jpg
140244,D:\amazon ml\Copy of train\train\140244.jpg
290823,D:\amazon ml\Copy of train\train\290823.jpg
111321,D:\amazon ml\Copy of train\train\111321.jpg
127181,D:\amazon ml\Copy of train\train\127181.jpg
31149,D:\amazon ml\Copy of train\train\31149.jpg
252096,D:\amazon ml\Copy of train\train\252096.jpg
82815,D:\amazon ml\Copy of train\train\82815.jpg
196161,D:\amazon ml\Copy of train\train\196161.jpg
283452,D:\amazon ml\Copy of train\train\283452.jpg
97434,D:\amazon ml\Copy of train\train\97434.jpg
277086,D:\amazon ml\Copy of train\train\277086.jpg
222176,D:\amazon ml\Copy of train\train\222176.jpg
144123,D:\amazon ml\Copy of train\train\144123.jpg
249122,D:\amazon ml\Copy of train\train\249122.jpg
154375,D:\amazon ml\Copy of train\train\154375.jpg
58648,D:\amazon ml\Copy of train\train\58648.jpg
171423,D:\amazon ml\Copy of train\train\171423.jpg
272514,D:\amazon ml\Copy of train\train\272514.jpg
243927,D:\amazon ml\Copy of train\train\243927.jpg
36040,D:\amazon ml\Copy of train\train\36040.jpg
128370,D:\amazon ml\Copy of train\train\128370.jpg
164765,D:\amazon ml\Copy of train\train\164765.jpg
232552,D:\amazon ml\Copy of train\train\232552.jpg
83195,D:\amazon ml\Copy of train\train\83195.jpg
184737,D:\amazon ml\Copy of train\train\184737.jpg
230515,D:\amazon ml\Copy of train\train\230515.jpg
112031,D:\amazon ml\Copy of train\train\112031.jpg
67861,D:\amazon ml\Copy of train\train\67861.jpg
206305,D:\amazon ml\Copy of train\train\206305.jpg
34073,D:\amazon ml\Copy of train\train\34073.jpg
161116,D:\amazon ml\Copy of train\train\161116.jpg
173959,D:\amazon ml\Copy of train\train\173959.jpg
81209,D:\amazon ml\Copy of train\train\81209.jpg
296047,D:\amazon ml\Copy of train\train\296047.jpg
186863,D:\amazon ml\Copy of train\train\186863.jpg
160941,D:\amazon ml\Copy of train\train\160941.jpg
279624,D:\amazon ml\Copy of train\train\279624.jpg
94490,D:\amazon ml\Copy of train\train\94490.jpg
114974,D:\amazon ml\Copy of train\train\114974.jpg
18381,D:\amazon ml\Copy of train\train\18381.jpg
117530,D:\amazon ml\Copy of train\train\117530.jpg
11027,D:\amazon ml\Copy of train\train\11027.jpg
241884,D:\amazon ml\Copy of train\train\241884.jpg
230736,D:\amazon ml\Copy of train\train\230736.jpg
174140,D:\amazon ml\Copy of train\train\174140.jpg
30451,D:\amazon ml\Copy of train\train\30451.jpg
257811,D:\amazon ml\Copy of train\train\257811.jpg
131939,D:\amazon ml\Copy of train\train\131939.jpg
138853,D:\amazon ml\Copy of train\train\138853.jpg
214237,D:\amazon ml\Copy of train\train\214237.jpg
162035,D:\amazon ml\Copy of train\train\162035.jpg
209848,D:\amazon ml\Copy of train\train\209848.jpg
150899,D:\amazon ml\Copy of train\train\150899.jpg
81960,D:\amazon ml\Copy of train\train\81960.jpg
112978,D:\amazon ml\Copy of train\train\112978.jpg
96703,D:\amazon ml\Copy of train\train\96703.jpg
293456,D:\amazon ml\Copy of train\train\293456.jpg
106264,D:\amazon ml\Copy of train\train\106264.jpg
205259,D:\amazon ml\Copy of train\train\205259.jpg
172966,D:\amazon ml\Copy of train\train\172966.jpg
125576,D:\amazon ml\Copy of train\train\125576.jpg
134355,D:\amazon ml\Copy of train\train\134355.jpg
220784,D:\amazon ml\Copy of train\train\220784.jpg
74139,D:\amazon ml\Copy of train\train\74139.jpg
120316,D:\amazon ml\Copy of train\train\120316.jpg
61809,D:\amazon ml\Copy of train\train\61809.jpg
42908,D:\amazon ml\Copy of train\train\42908.jpg
81160,D:\amazon ml\Copy of train\train\81160.jpg
84167,D:\amazon ml\Copy of train\train\84167.jpg
115165,D:\amazon ml\Copy of train\train\115165.jpg
96912,D:\amazon ml\Copy of train\train\96912.jpg
86008,D:\amazon ml\Copy of train\train\86008.jpg
203213,D:\amazon ml\Copy of train\train\203213.jpg
293990,D:\amazon ml\Copy of train\train\293990.jpg
291171,D:\amazon ml\Copy of train\train\291171.jpg
152631,D:\amazon ml\Copy of train\train\152631.jpg
187293,D:\amazon ml\Copy of train\train\187293.jpg
195295,D:\amazon ml\Copy of train\train\195295.jpg
279882,D:\amazon ml\Copy of train\train\279882.jpg
126178,D:\amazon ml\Copy of train\train\126178.jpg
1617,D:\amazon ml\Copy of train\train\1617.jpg
249521,D:\amazon ml\Copy of train\train\249521.jpg
63398,D:\amazon ml\Copy of train\train\63398.jpg
25753,D:\amazon ml\Copy of train\train\25753.jpg
12067,D:\amazon ml\Copy of train\train\12067.jpg
279615,D:\amazon ml\Copy of train\train\279615.jpg
205275,D:\amazon ml\Copy of train\train\205275.jpg
126420,D:\amazon ml\Copy of train\train\126420.jpg
98248,D:\amazon ml\Copy of train\train\98248.jpg
16160,D:\amazon ml\Copy of train\train\16160.jpg
252304,D:\amazon ml\Copy of train\train\252304.jpg
228608,D:\amazon ml\Copy of train\train\228608.jpg
165406,D:\amazon ml\Copy of train\train\165406.jpg
112323,D:\amazon ml\Copy of train\train\112323.jpg
82311,D:\amazon ml\Copy of train\train\82311.jpg
5770,D:\amazon ml\Copy of train\train\5770.jpg
27078,D:\amazon ml\Copy of train\train\27078.jpg
221954,D:\amazon ml\Copy of train\train\221954.jpg
60369,D:\amazon ml\Copy of train\train\60369.jpg
100527,D:\amazon ml\Copy of train\train\100527.jpg
289813,D:\amazon ml\Copy of train\train\289813.jpg
178726,D:\amazon ml\Copy of train\train\178726.jpg
43052,D:\amazon ml\Copy of train\train\43052.jpg
